Louisiana , 2020-05-16 , -28 , -22
Maine , 2020-05-10 , -18 , -19
Maine , 2020-05-11 , -25 , -37
Maine , 2020-05-12 , -24 , -38
Maine , 2020-05-13 , -22 , -38
Maine , 2020-05-14 , -22 , -37
Maine , 2020-05-15 , -30 , -39
Maine , 2020-05-16 , -29 , -22
Maryland , 2020-05-10 , -30 , -32
Maryland , 2020-05-11 , -36 , -51
Maryland , 2020-05-12 , -31 , -51
Maryland , 2020-05-13 , -30 , -51
Maryland , 2020-05-14 , -31 , -52
Maryland , 2020-05-15 , -30 , -50
Maryland , 2020-05-16 , -32 , -28
Massachusetts , 2020-05-10 , -37 , -31
Massachusetts , 2020-05-11 , -43 , -54
Massachusetts , 2020-05-12 , -38 , -54
Massachusetts , 2020-05-13 , -36 , -54
Massachusetts , 2020-05-14 , -36 , -54
Massachusetts , 2020-05-15 , -40 , -53
Massachusetts , 2020-05-16 , -39 , -33
Michigan , 2020-05-10 , -33 , -31
Michigan , 2020-05-11 , -36 , -50
Michigan , 2020-05-12 , -29 , -50
Michigan , 2020-05-13 , -24 , -50
Michigan , 2020-05-14 , -36 , -51
Michigan , 2020-05-15 , -36 , -49
Michigan , 2020-05-16 , -34 , -28
Minnesota , 2020-05-10 , -30 , -28
Minnesota , 2020-05-11 , -30 , -44
Minnesota , 2020-05-12 , -28 , -45
Minnesota , 2020-05-13 , -30 , -45
Minnesota , 2020-05-14 , -30 , -45
Minnesota , 2020-05-15 , -30 , -45
Minnesota , 2020-05-16 , -38 , -26
Mississippi , 2020-05-10 , -11 , -23
Mississippi , 2020-05-11 , -4 , -29
Mississippi , 2020-05-12 , -3 , -29
Mississippi , 2020-05-13 , 1 , -30
Mississippi , 2020-05-14 , -8 , -30
Mississippi , 2020-05-15 , -12 , -30
Mississippi , 2020-05-16 , -12 , -17
Missouri , 2020-05-10 , -13 , -21
Missouri , 2020-05-11 , -18 , -38
Missouri , 2020-05-12 , -20 , -39
Missouri , 2020-05-13 , -12 , -37
Missouri , 2020-05-14 , -17 , -38
Missouri , 2020-05-15 , -13 , -30
Missouri , 2020-05-16 , -21 , -17
Montana , 2020-05-10 , -5 , -17
Montana , 2020-05-11 , -12 , -27
Montana , 2020-05-12 , -14 , -29
Montana , 2020-05-13 , -10 , -28
Montana , 2020-05-14 , -8 , -28
Montana , 2020-05-15 , -14 , -29
Montana , 2020-05-16 , -13 , -16
Nebraska , 2020-05-10 , -15 , -18
Nebraska , 2020-05-11 , -19 , -35
Nebraska , 2020-05-12 , -18 , -36
Nebraska , 2020-05-13 , -20 , -36
Nebraska , 2020-05-14 , -20 , -37
Nebraska , 2020-05-15 , -16 , -35
Nebraska , 2020-05-16 , -24 , -18
Nevada , 2020-05-10 , -33 , -42
Nevada , 2020-05-11 , -33 , -46
Nevada , 2020-05-12 , -30 , -46
Nevada , 2020-05-13 , -28 , -46
Nevada , 2020-05-14 , -30 , -47
Nevada , 2020-05-15 , -32 , -46
Nevada , 2020-05-16 , -36 , -41
New Hampshire , 2020-05-10 , -28 , -27
New Hampshire , 2020-05-11 , -27 , -42
New Hampshire , 2020-05-12 , -23 , -42
New Hampshire , 2020-05-13 , -19 , -42
New Hampshire , 2020-05-14 , -20 , -42
New Hampshire , 2020-05-15 , -27 , -42
New Hampshire , 2020-05-16 , -25 , -25
New Jersey , 2020-05-10 , -47 , -32
New Jersey , 2020-05-11 , -51 , -53
New Jersey , 2020-05-12 , -47 , -53
New Jersey , 2020-05-13 , -44 , -53
New Jersey , 2020-05-14 , -44 , -53
New Jersey , 2020-05-15 , -45 , -52
New Jersey , 2020-05-16 , -45 , -31
New Mexico , 2020-05-10 , -29 , -23
New Mexico , 2020-05-11 , -28 , -41
New Mexico , 2020-05-12 , -24 , -41
New Mexico , 2020-05-13 , -23 , -40
New Mexico , 2020-05-14 , -23 , -42
New Mexico , 2020-05-15 , -26 , -39
New Mexico , 2020-05-16 , -31 , -24
New York , 2020-05-10 , -50 , -33
New York , 2020-05-11 , -55 , -54
New York , 2020-05-12 , -50 , -53
New York , 2020-05-13 , -48 , -53
New York , 2020-05-14 , -49 , -53
New York , 2020-05-15 , -50 , -52
New York , 2020-05-16 , -47 , -33
North Carolina , 2020-05-10 , -23 , -26
North Carolina , 2020-05-11 , -21 , -37
North Carolina , 2020-05-12 , -20 , -38
North Carolina , 2020-05-13 , -22 , -38
North Carolina , 2020-05-14 , -22 , -38
