Louisiana , 2020-03-28 , -47 , -33
Maine , 2020-03-22 , -38 , -24
Maine , 2020-03-23 , -37 , -36
Maine , 2020-03-24 , -43 , -42
Maine , 2020-03-25 , -40 , -41
Maine , 2020-03-26 , -40 , -41
Maine , 2020-03-27 , -44 , -42
Maine , 2020-03-28 , -46 , -31
Maryland , 2020-03-22 , -40 , -33
Maryland , 2020-03-23 , -35 , -46
Maryland , 2020-03-24 , -38 , -49
Maryland , 2020-03-25 , -44 , -52
Maryland , 2020-03-26 , -36 , -51
Maryland , 2020-03-27 , -39 , -49
Maryland , 2020-03-28 , -48 , -36
Massachusetts , 2020-03-22 , -46 , -33
Massachusetts , 2020-03-23 , -40 , -50
Massachusetts , 2020-03-24 , -49 , -55
Massachusetts , 2020-03-25 , -52 , -57
Massachusetts , 2020-03-26 , -47 , -56
Massachusetts , 2020-03-27 , -48 , -55
Massachusetts , 2020-03-28 , -52 , -41
Michigan , 2020-03-22 , -47 , -31
Michigan , 2020-03-23 , -34 , -43
Michigan , 2020-03-24 , -59 , -57
Michigan , 2020-03-25 , -53 , -58
Michigan , 2020-03-26 , -56 , -59
Michigan , 2020-03-27 , -58 , -58
Michigan , 2020-03-28 , -63 , -44
Minnesota , 2020-03-22 , -48 , -30
Minnesota , 2020-03-23 , -39 , -39
Minnesota , 2020-03-24 , -41 , -42
Minnesota , 2020-03-25 , -37 , -43
Minnesota , 2020-03-26 , -37 , -43
Minnesota , 2020-03-27 , -40 , -44
Minnesota , 2020-03-28 , -65 , -37
Mississippi , 2020-03-22 , -36 , -27
Mississippi , 2020-03-23 , -26 , -29
Mississippi , 2020-03-24 , -28 , -32
Mississippi , 2020-03-25 , -24 , -34
Mississippi , 2020-03-26 , -26 , -34
Mississippi , 2020-03-27 , -29 , -35
Mississippi , 2020-03-28 , -34 , -25
Missouri , 2020-03-22 , -40 , -26
Missouri , 2020-03-23 , -33 , -35
Missouri , 2020-03-24 , -44 , -42
Missouri , 2020-03-25 , -33 , -41
Missouri , 2020-03-26 , -39 , -43
Missouri , 2020-03-27 , -37 , -36
Missouri , 2020-03-28 , -46 , -28
Montana , 2020-03-22 , -39 , -29
Montana , 2020-03-23 , -32 , -31
Montana , 2020-03-24 , -35 , -34
Montana , 2020-03-25 , -37 , -36
Montana , 2020-03-26 , -33 , -36
Montana , 2020-03-27 , -35 , -36
Montana , 2020-03-28 , -59 , -36
Nebraska , 2020-03-22 , -40 , -22
Nebraska , 2020-03-23 , -30 , -31
Nebraska , 2020-03-24 , -32 , -33
Nebraska , 2020-03-25 , -30 , -34
Nebraska , 2020-03-26 , -34 , -35
Nebraska , 2020-03-27 , -34 , -34
Nebraska , 2020-03-28 , -44 , -21
Nevada , 2020-03-22 , -46 , -49
Nevada , 2020-03-23 , -41 , -48
Nevada , 2020-03-24 , -40 , -50
Nevada , 2020-03-25 , -41 , -51
Nevada , 2020-03-26 , -42 , -51
Nevada , 2020-03-27 , -43 , -52
Nevada , 2020-03-28 , -47 , -50
New Hampshire , 2020-03-22 , -41 , -28
New Hampshire , 2020-03-23 , -38 , -39
New Hampshire , 2020-03-24 , -42 , -45
New Hampshire , 2020-03-25 , -38 , -43
New Hampshire , 2020-03-26 , -34 , -43
New Hampshire , 2020-03-27 , -37 , -42
New Hampshire , 2020-03-28 , -51 , -34
New Jersey , 2020-03-22 , -57 , -38
New Jersey , 2020-03-23 , -56 , -55
New Jersey , 2020-03-24 , -46 , -55
New Jersey , 2020-03-25 , -51 , -57
New Jersey , 2020-03-26 , -46 , -57
New Jersey , 2020-03-27 , -48 , -56
New Jersey , 2020-03-28 , -59 , -44
New Mexico , 2020-03-22 , -36 , -26
New Mexico , 2020-03-23 , -26 , -36
New Mexico , 2020-03-24 , -39 , -43
New Mexico , 2020-03-25 , -41 , -44
New Mexico , 2020-03-26 , -41 , -47
New Mexico , 2020-03-27 , -43 , -44
New Mexico , 2020-03-28 , -47 , -33
New York , 2020-03-22 , -54 , -36
New York , 2020-03-23 , -62 , -57
New York , 2020-03-24 , -53 , -56
New York , 2020-03-25 , -56 , -57
New York , 2020-03-26 , -52 , -57
New York , 2020-03-27 , -54 , -57
